user_id,experiment_group,gender,age_group,device_type,investment_type,acquisition_channel,first_trade_date,total_trade_count,is_first_fractional_exp
USR_1dfb11c89bb0,B,M,20대,ios,위험중립형,search,2024-03-23,36,False
USR_c6c4b4f456e2,B,F,30대,android,안정추구형,organic,2024-07-23,50,True
USR_96d70e829f83,B,F,30대,android,안정형,organic,2024-05-28,18,False
USR_e66d85ab87c6,B,M,20대,android,안정형,organic,2024-05-26,166,False
USR_bd8cfb6f0892,B,F,30대,android,위험중립형,organic,2024-03-17,48,False
USR_72d13d99c082,B,F,50대이상,ios,위험중립형,organic,2025-01-14,138,False
USR_38d564139fb9,B,M,40대,ios,안정추구형,search,2025-02-20,108,True
USR_d5ed1004745a,B,M,40대,android,공격투자형,organic,2024-05-15,163,True
USR_1a9275193d1c,B,F,20대,android,적극투자형,search,2024-03-16,161,False
USR_fcac7190fa74,B,F,30대,ios,안정추구형,organic,2025-01-30,113,True
USR_d11eb7d6ef64,B,M,40대,ios,적극투자형,ad,2024-08-19,71,False
USR_681478ad5651,B,M,30대,android,공격투자형,organic,2024-08-10,77,True
USR_1887b34b5bc8,B,F,40대,ios,위험중립형,organic,2024-07-16,193,False
USR_90ade48b0d7c,B,M,40대,android,공격투자형,ad,2024-08-02,163,True
USR_8b9de8b59cfa,B,M,20대,ios,안정추구형,organic,2024-08-10,36,True
USR_780a56f81121,B,M,30대,ios,적극투자형,ad,2024-11-11,27,False
USR_c67189550382,B,M,20대,ios,안정추구형,organic,2024-03-14,123,False
USR_7d59a5ff72d1,B,F,50대이상,ios,적극투자형,organic,2025-02-26,110,True
USR_e39d8b756b98,B,M,40대,ios,위험중립형,organic,2024-09-13,65,True
USR_39fef5e01293,B,M,30대,ios,적극투자형,organic,2024-11-24,182,False
USR_c96838ce3e18,B,M,20대,ios,적극투자형,organic,2024-06-09,91,True
USR_2e2bd8332cca,B,M,20대,ios,공격투자형,organic,2024-12-03,32,True
USR_306433c2a802,B,M,40대,ios,적극투자형,ad,2024-06-30,29,False
USR_0c38940f8d07,B,M,40대,android,적극투자형,ad,2024-07-24,36,False
USR_3a1c5b85da7b,B,F,30대,ios,공격투자형,search,2024-12-12,103,False
USR_04c819657aa1,B,M,30대,ios,위험중립형,organic,2024-08-26,25,False
USR_b39c7512abe8,B,M,30대,ios,안정추구형,organic,2025-01-17,6,False
USR_086f9b268e1b,B,M,30대,android,안정추구형,search,2024-09-14,174,False
USR_19da71f70b9d,B,M,30대,android,안정추구형,search,2024-03-19,175,False
USR_bdaaae0cabbf,B,M,50대이상,android,적극투자형,search,2025-01-12,192,True
USR_e30b8123e9ef,B,F,40대,android,공격투자형,ad,2024-11-27,98,True
USR_dfeec20c3ff0,B,F,30대,ios,위험중립형,organic,2024-09-03,134,False
USR_6f717836909e,B,M,40대,ios,안정추구형,search,2024-05-29,65,True
USR_33a6c9d43f14,B,M,30대,ios,공격투자형,organic,2025-02-10,104,True
USR_a2a7abcea559,B,F,20대,ios,적극투자형,search,2024-04-12,25,True
USR_8b4258c6b7d2,B,M,20대,ios,적극투자형,organic,2024-03-05,23,False
USR_bdfd7a1e0c2c,B,M,30대,ios,적극투자형,search,2024-04-29,169,False
USR_25bd733b2ad9,B,F,30대,ios,위험중립형,ad,2024-04-14,140,False
USR_2c137265c1b4,B,F,30대,ios,안정추구형,ad,2024-12-28,74,False
USR_80f12c78858c,B,M,20대,ios,위험중립형,ad,2024-09-29,178,False
USR_641da11e37ad,B,M,30대,ios,안정추구형,organic,2024-03-25,93,True
USR_fe21c26d3626,B,M,30대,ios,적극투자형,ad,2024-10-08,105,False
USR_387e9d3c4041,B,F,20대,ios,안정추구형,organic,2024-10-29,85,False
USR_197ee1ad730d,B,F,30대,ios,안정형,search,2024-09-24,23,False
USR_9efab5f0aa8a,B,F,20대,ios,위험중립형,ad,2025-01-22,126,True
USR_0244f140f39c,B,F,20대,ios,위험중립형,organic,2024-12-22,90,True
USR_db78b85a820b,B,M,20대,ios,안정추구형,organic,2024-10-07,187,False
USR_3d1cc2028ce6,B,F,20대,ios,안정추구형,organic,2024-07-29,170,False
USR_6f8837162118,B,M,20대,android,위험중립형,ad,2024-05-04,58,False
USR_8d3ead90d8a6,B,M,20대,ios,위험중립형,ad,2024-03-02,38,False
USR_3d36496603ae,B,M,30대,ios,공격투자형,organic,2024-07-07,10,False
USR_5c6c6cf297b1,B,M,40대,android,위험중립형,search,2024-08-30,109,False
USR_20d97f78137a,B,F,20대,android,위험중립형,ad,2024-03-28,194,True
USR_f116b1deb700,B,M,40대,ios,안정추구형,ad,2024-03-11,1,True
USR_572d16dc8c3e,B,M,20대,ios,적극투자형,organic,2024-09-17,116,True
USR_cccf659438d4,B,F,40대,ios,위험중립형,organic,2024-09-30,58,True
USR_4529e6766ac5,B,M,50대이상,ios,안정추구형,organic,2025-02-02,143,True
USR_8ff46ff0979a,B,M,30대,android,적극투자형,ad,2025-01-25,47,True
USR_172aa6ac9e50,B,F,30대,ios,적극투자형,organic,2025-02-14,68,True
USR_803656314cce,B,F,20대,ios,안정추구형,ad,2024-08-16,51,True
USR_e55f29cf2958,B,M,30대,android,위험중립형,organic,2024-08-25,98,True
USR_e62dea16baed,B,M,20대,android,공격투자형,search,2024-03-02,89,True
USR_fa2f6a0286f2,B,F,50대이상,android,안정추구형,organic,2024-04-21,47,True
USR_2ebbee434517,B,M,30대,ios,적극투자형,organic,2024-10-17,190,False
USR_41d2aacd163c,B,F,40대,android,안정형,search,2024-03-25,113,True
USR_38f690ca980c,B,F,20대,ios,안정형,organic,2025-01-31,181,True
USR_c97142710d6d,B,M,30대,android,공격투자형,ad,2024-12-20,33,False
USR_079e192fe1e7,B,M,40대,android,위험중립형,ad,2024-08-06,111,True
USR_539687b8ca34,B,F,30대,android,적극투자형,ad,2024-08-31,25,True
USR_fb50a6484e64,B,M,40대,ios,위험중립형,search,2024-08-18,117,True
USR_16abb4e9e08c,B,F,40대,ios,위험중립형,organic,2025-01-15,78,True
USR_9b2b5999f486,B,F,20대,ios,위험중립형,organic,2025-01-02,9,False
USR_6df0c1fbc84f,B,F,20대,ios,안정추구형,ad,2024-04-14,132,True
USR_80371952d7b2,B,F,20대,ios,공격투자형,organic,2024-09-23,41,True
USR_b3012ee2fb53,B,F,20대,android,적극투자형,ad,2024-04-01,113,False
USR_e1824d406a89,B,F,30대,android,적극투자형,ad,2024-04-29,197,False
USR_db1d7dc4d12f,B,F,30대,ios,안정추구형,search,2024-06-10,36,False
USR_a8fa4da95e77,B,M,20대,android,적극투자형,search,2025-02-15,127,False
USR_3bbd0e89dcf9,B,M,30대,android,안정형,organic,2025-01-20,187,True
USR_bb16eac5d96f,B,M,30대,android,공격투자형,ad,2024-10-19,175,False
USR_1f1990df720d,B,F,30대,android,위험중립형,ad,2024-09-09,79,False
USR_b4a29eac7899,B,F,20대,ios,안정형,ad,2024-03-09,68,True
USR_9c6dbff48362,B,M,30대,android,공격투자형,organic,2024-10-06,123,False
USR_ab8d69181951,B,F,30대,ios,공격투자형,organic,2024-03-01,28,False
USR_53d4d0714dbf,B,M,30대,android,위험중립형,organic,2024-07-25,174,True
USR_22522f761255,B,M,20대,ios,위험중립형,organic,2024-09-07,180,True
USR_3ab57d5d2987,B,F,40대,android,위험중립형,search,2024-09-01,171,True
USR_565a70e0a6ab,B,M,30대,ios,위험중립형,ad,2024-03-06,78,False
USR_85740cf4690b,B,M,50대이상,ios,안정추구형,ad,2025-01-02,5,False
USR_2bc8ad7c1091,B,F,30대,android,공격투자형,organic,2025-01-10,187,True
USR_8c5df7e7a666,B,M,30대,android,안정추구형,organic,2024-10-27,54,False
USR_83a09ef3886e,B,F,50대이상,android,공격투자형,ad,2025-02-03,72,False
USR_7b85f200fbf3,B,F,40대,ios,적극투자형,organic,2024-07-31,24,True
USR_be3ce705e358,B,M,20대,ios,공격투자형,ad,2025-01-03,133,False
USR_68845f8c3686,B,F,30대,ios,위험중립형,organic,2024-03-02,36,True
USR_0a8e0eb16b8d,B,M,30대,ios,위험중립형,search,2024-12-15,58,True
USR_b0ab04b12ba4,B,F,20대,android,적극투자형,search,2025-02-26,90,False
USR_8578fe3157cd,B,M,30대,ios,안정형,organic,2024-05-21,129,True
USR_8d8f85ea1640,B,M,20대,ios,공격투자형,organic,2024-03-02,186,True
USR_53a124163e60,B,F,40대,android,적극투자형,organic,2024-05-09,61,False
USR_771569332df4,B,F,40대,android,위험중립형,search,2024-10-19,142,False
USR_f0c0d185de04,B,M,40대,android,공격투자형,ad,2024-07-01,102,False
USR_ee0f729d1b94,B,M,50대이상,ios,적극투자형,organic,2024-03-09,154,True
USR_3d41a4d3c98e,B,F,40대,android,적극투자형,search,2024-09-26,174,True
USR_68d81efa5c47,B,F,20대,ios,적극투자형,organic,2024-10-17,193,True
USR_2ff217b19c47,B,F,30대,ios,위험중립형,organic,2025-01-22,17,False
USR_85b2f6dfcd0a,B,F,50대이상,android,안정형,ad,2024-10-14,77,True
USR_f6371ff873c7,B,F,20대,ios,위험중립형,search,2024-10-19,55,False
USR_a25d702f9b15,B,F,30대,android,적극투자형,organic,2024-05-18,77,True
USR_29ed6bc9a2f7,B,M,30대,ios,적극투자형,search,2025-02-03,3,False
USR_c987b95d716a,B,F,20대,android,안정형,organic,2024-08-24,43,True
USR_1624733d2ad1,B,M,40대,ios,안정추구형,organic,2024-10-28,95,False
USR_a72628d77518,B,M,30대,ios,공격투자형,search,2025-01-29,72,True
USR_4baa4e41c256,B,M,20대,android,위험중립형,ad,2024-06-25,15,False
USR_45bd314b22b6,B,M,40대,ios,위험중립형,search,2025-02-22,194,True
USR_88daaaa3d867,B,M,20대,ios,공격투자형,organic,2024-10-23,197,True
USR_154f8cbcaa8f,B,M,20대,ios,안정추구형,search,2024-09-04,39,True
USR_efcca0ba8beb,B,F,20대,ios,위험중립형,organic,2025-01-04,67,True
USR_4735c0ada041,B,F,30대,ios,위험중립형,search,2024-08-13,1,False
USR_8ab392ba0307,B,F,30대,ios,안정추구형,organic,2025-01-21,105,True
USR_2a5622169d77,B,F,20대,ios,적극투자형,ad,2024-05-14,45,True
USR_551ee195106b,B,F,50대이상,android,공격투자형,ad,2025-02-10,49,False
USR_bc4e748da8ed,B,F,20대,ios,안정추구형,organic,2024-05-12,122,True
USR_a2e017bc22f7,B,F,20대,android,적극투자형,ad,2025-02-07,121,False
USR_bdc23f2a2790,B,F,40대,ios,안정형,ad,2024-08-21,24,False
USR_42d2870c31c9,B,F,30대,ios,공격투자형,organic,2024-07-23,48,True
USR_748e4606af49,B,M,40대,android,공격투자형,organic,2025-02-02,106,True
USR_f4ad991badc2,B,M,20대,ios,적극투자형,ad,2024-11-23,44,False
USR_2c27e8209c7f,B,F,40대,ios,위험중립형,ad,2024-09-24,97,True
USR_636e9f662617,B,M,20대,ios,공격투자형,organic,2025-01-07,151,True
USR_2c8a676d1f9e,B,F,20대,android,적극투자형,organic,2025-01-03,10,False
USR_18cb8ce9b5e2,B,F,40대,ios,안정추구형,search,2024-09-22,186,True
USR_251a0caa4096,B,M,30대,android,안정추구형,ad,2024-04-18,171,False
USR_bb079c601d0b,B,F,40대,ios,적극투자형,organic,2024-10-12,170,True
USR_8b81035aae0b,B,F,20대,ios,공격투자형,search,2024-04-26,25,True
USR_c8c07e59b18a,B,F,20대,ios,적극투자형,organic,2024-06-14,198,True
USR_6e2ebe4b0988,B,M,20대,android,적극투자형,ad,2024-09-02,187,True
USR_37a7bad835e2,B,F,50대이상,ios,위험중립형,organic,2024-06-02,33,True
USR_63d95d0e6067,B,M,30대,ios,위험중립형,organic,2024-11-17,27,True
USR_6c37f82a2eb1,B,M,30대,android,위험중립형,ad,2024-10-09,13,True
USR_15e5543235b1,B,M,30대,android,공격투자형,search,2024-08-28,11,True
USR_1de7d22bbe52,B,M,30대,android,안정추구형,organic,2024-07-12,136,True
USR_cb8721ccc712,B,M,50대이상,android,안정추구형,organic,2024-12-12,186,False
USR_c3e6c4dd7e7b,B,M,40대,android,위험중립형,organic,2024-12-29,128,True
USR_661240c69556,B,F,30대,ios,안정형,search,2024-07-12,116,True
USR_599ec0a2d262,B,F,40대,android,위험중립형,organic,2025-01-19,133,False
USR_84eddf0ea428,B,F,20대,android,적극투자형,ad,2024-09-13,11,False
USR_1b7e8630727f,B,F,30대,ios,안정추구형,ad,2024-07-05,189,False
USR_b7b679f078e3,B,F,40대,android,위험중립형,ad,2024-11-04,190,True
USR_59108259e2e9,B,F,20대,ios,안정추구형,organic,2024-10-17,111,False
USR_f2b637a990f6,B,M,30대,android,적극투자형,organic,2024-08-28,176,True
USR_d15f9087498c,B,M,40대,ios,적극투자형,search,2024-08-19,23,True
USR_3f7691dd7081,B,F,50대이상,ios,위험중립형,organic,2024-06-08,118,True
USR_fc8e5d193ff2,B,M,30대,ios,위험중립형,ad,2024-07-02,102,False
USR_d90e42d41ba2,B,F,30대,ios,적극투자형,organic,2024-06-14,157,True
USR_bdf4b0d613c8,B,F,20대,ios,공격투자형,ad,2025-01-10,1,False
USR_ec7c98fbc5a8,B,M,20대,ios,적극투자형,search,2024-08-06,14,True
USR_6227560012d8,B,M,20대,ios,위험중립형,organic,2024-11-26,66,False
USR_d617c8b21967,B,F,20대,ios,안정형,organic,2025-02-08,174,True
USR_963e7399ad7a,B,F,30대,android,공격투자형,ad,2025-02-20,75,True
USR_f79c27d59239,B,M,20대,ios,안정추구형,ad,2024-03-11,157,True
USR_fe7b3e7330b9,B,F,50대이상,android,공격투자형,ad,2024-08-25,101,False
USR_e6a7e5b44d52,B,F,20대,ios,안정추구형,organic,2024-04-16,94,False
USR_ee73ec9168d8,B,F,30대,android,적극투자형,organic,2024-11-03,13,False
USR_590303095bb0,B,F,40대,ios,적극투자형,search,2024-11-09,74,True
USR_a029404e3ab3,B,M,30대,android,적극투자형,organic,2024-10-01,183,True
USR_0d3e900a93e7,B,M,40대,ios,안정추구형,search,2024-03-16,128,True
USR_c631a257234b,B,M,30대,android,안정추구형,organic,2024-08-16,125,False
USR_e54043109f5b,B,M,30대,android,안정형,organic,2025-01-20,21,False
USR_2aacbf38a568,B,M,20대,ios,적극투자형,ad,2024-04-03,111,True
USR_295fe66dd4b7,B,F,30대,android,위험중립형,ad,2025-02-16,190,False
USR_6ea2c29e9fdd,B,F,40대,android,공격투자형,ad,2024-04-20,155,True
USR_17745a6f2b81,B,F,40대,android,공격투자형,ad,2024-12-28,163,False
USR_0dc71dd197af,B,F,30대,android,안정추구형,organic,2024-06-04,26,True
USR_3870ef221ff1,B,M,40대,android,위험중립형,ad,2024-04-09,31,True
USR_c85d6b2a7ad0,B,M,40대,ios,위험중립형,organic,2024-10-31,47,True
USR_bcf64a227fc3,B,F,40대,android,적극투자형,search,2024-12-04,12,True
USR_61e368a6b79c,B,M,20대,android,적극투자형,ad,2024-04-09,141,True
USR_9e4468789b1b,B,F,30대,android,안정추구형,organic,2024-12-30,164,True
USR_a145fee83c0b,B,M,40대,ios,공격투자형,organic,2024-06-16,188,False
USR_6ea76cf88528,B,M,30대,android,위험중립형,organic,2024-07-03,94,False
USR_6e6cf5544d24,B,M,30대,android,안정형,ad,2024-06-08,22,True
USR_a9c735f8ef38,B,M,30대,ios,위험중립형,organic,2024-03-15,142,False
USR_ae9acc31fdd0,B,M,30대,ios,적극투자형,organic,2025-01-04,93,True
USR_6ee38ad81ced,B,F,20대,android,적극투자형,organic,2024-06-11,15,False
USR_2b86c25c6e92,B,M,40대,android,공격투자형,ad,2024-06-27,4,False
USR_bb37a363fa6c,B,F,30대,ios,공격투자형,search,2024-07-26,198,True
USR_ae0bf5e82759,B,M,20대,ios,위험중립형,ad,2024-07-19,140,False
USR_3099acd5739a,B,M,30대,android,안정추구형,organic,2024-10-01,9,False
USR_449d835715cd,B,M,20대,android,적극투자형,ad,2024-06-21,5,True
USR_c70dab01b996,B,M,50대이상,ios,적극투자형,organic,2024-09-10,49,True
USR_6ace842d2cf4,B,F,20대,android,안정형,search,2024-07-30,109,False
USR_1570a2956d1f,B,F,20대,android,위험중립형,ad,2024-11-25,33,False
USR_df9edc0d6db3,B,M,40대,ios,위험중립형,organic,2024-06-08,110,False
USR_e851ee4ba6d6,B,M,30대,android,위험중립형,ad,2024-12-28,43,True
USR_7c668fc64ba3,B,F,30대,ios,안정형,organic,2024-12-01,150,True
USR_f02bac025750,B,F,30대,android,위험중립형,ad,2024-10-18,168,False
USR_0f0b55da98fe,B,M,40대,android,적극투자형,search,2024-04-26,180,True
USR_5a7e0468efc1,B,F,30대,ios,적극투자형,search,2025-02-11,9,True
USR_b71d42bf22da,B,F,50대이상,ios,적극투자형,ad,2024-10-14,29,True
USR_8d82ec906472,B,M,50대이상,android,안정추구형,ad,2024-10-30,110,True
USR_cb3391b77e68,B,F,30대,android,적극투자형,organic,2024-12-11,52,True
USR_530821846325,B,M,20대,android,안정추구형,ad,2024-11-27,98,False
USR_2a1277042858,B,F,20대,android,적극투자형,ad,2024-04-26,132,True
USR_a4e9cf357341,B,M,30대,ios,공격투자형,organic,2024-12-15,15,True
USR_3c221bf67e1b,B,F,30대,ios,적극투자형,ad,2024-04-19,99,False
USR_2c1ecb94fdd4,B,M,50대이상,android,안정추구형,search,2024-07-13,78,False
USR_32d212c64fcc,B,F,30대,ios,적극투자형,organic,2024-07-01,140,False
USR_fdbea09ff679,B,M,30대,android,위험중립형,search,2025-02-08,136,False
USR_c146cac6e9d4,B,M,20대,android,공격투자형,ad,2024-04-18,19,True
USR_872281b28b50,B,M,30대,ios,안정추구형,organic,2024-06-29,158,True
USR_53895e9f3a34,B,F,20대,ios,공격투자형,ad,2025-02-17,143,True
USR_4c89df62bf32,B,F,30대,ios,공격투자형,organic,2024-12-13,137,True
USR_45203d13dc85,B,F,30대,ios,적극투자형,ad,2024-08-16,134,False
USR_8dca48162b8e,B,M,30대,android,적극투자형,organic,2024-04-30,41,True
USR_850f4addb68f,B,F,20대,ios,위험중립형,organic,2024-11-14,118,False
USR_0d5322f16a0c,B,M,20대,ios,안정형,ad,2025-01-03,67,False
USR_35952496b4f5,B,M,30대,ios,안정추구형,search,2024-06-23,59,False
USR_e1db552542dc,B,M,20대,ios,위험중립형,ad,2024-04-30,161,True
USR_0feeffef67ea,B,F,20대,ios,위험중립형,ad,2024-06-04,67,False
USR_87f4cb365922,B,M,20대,ios,위험중립형,search,2024-06-14,149,False
USR_11fefd6274b6,B,M,30대,android,공격투자형,ad,2025-01-01,59,False
USR_180a0bd08ff7,B,F,40대,ios,적극투자형,ad,2024-10-13,46,True
USR_6069d6642721,B,M,30대,android,공격투자형,organic,2024-08-01,68,True
USR_d4abf907ca4d,B,M,20대,ios,공격투자형,organic,2024-06-05,141,True
USR_ec18a5404142,B,F,30대,android,안정추구형,search,2024-09-16,30,False
USR_8a7c61cd7319,B,M,20대,ios,위험중립형,organic,2024-12-29,170,False
USR_0ddd73f7bacb,B,M,20대,ios,위험중립형,organic,2024-03-28,110,True
USR_ed4a9e1843e6,B,F,30대,ios,안정형,organic,2024-08-11,49,False
USR_4310cc15d437,B,F,50대이상,ios,공격투자형,ad,2024-07-20,152,False
USR_0853c27474a9,B,F,40대,ios,안정추구형,organic,2024-12-05,113,True
USR_2778e6a762f3,B,F,30대,ios,위험중립형,organic,2024-06-11,93,False
USR_b74f84db48d8,B,F,20대,ios,적극투자형,organic,2024-08-05,98,True
USR_e401aec38e62,B,M,20대,android,공격투자형,ad,2024-03-07,151,True
USR_2d4afad11640,B,F,40대,android,위험중립형,organic,2024-07-30,164,True
USR_d8e36ba42869,B,M,50대이상,ios,공격투자형,ad,2024-05-15,168,True
USR_2aaecd5a52e2,B,M,30대,android,적극투자형,organic,2024-09-23,149,True
USR_2c46086d439d,B,M,30대,ios,위험중립형,ad,2024-08-01,171,False
USR_5cac8df1d006,B,M,30대,android,위험중립형,search,2024-10-02,103,True
USR_261676130cc6,B,F,20대,android,안정추구형,organic,2024-06-19,35,False
USR_7d5034e4d277,B,F,20대,android,적극투자형,ad,2024-08-09,46,False
USR_5e3101a8aef2,B,F,50대이상,ios,안정추구형,ad,2025-02-09,181,False
USR_04e7709eb08e,B,M,30대,android,위험중립형,organic,2025-02-13,94,False
USR_24bf3961a9b6,B,F,20대,ios,공격투자형,organic,2025-01-23,23,False
USR_20fb9cf7eae0,B,F,20대,android,위험중립형,organic,2025-02-08,80,True
USR_0587bca68ff6,B,F,40대,ios,위험중립형,organic,2025-01-17,176,True
USR_3d4d1066bcd8,B,F,30대,ios,적극투자형,organic,2024-09-16,35,False
USR_f61df31a33a4,B,F,30대,ios,위험중립형,ad,2024-08-09,124,False
USR_04d674b00eeb,B,F,20대,ios,적극투자형,organic,2024-06-15,80,True
USR_ea824ddb6771,B,F,50대이상,ios,안정형,organic,2024-10-15,87,True
USR_4cbfac2b441b,B,F,30대,ios,적극투자형,organic,2024-08-22,78,False
USR_8a69fbd78a2d,B,F,30대,ios,위험중립형,organic,2025-01-21,191,False
USR_270df18467af,B,M,30대,ios,안정추구형,search,2024-11-10,102,False
USR_50604451e43b,B,F,30대,ios,안정추구형,search,2025-02-22,196,False
USR_fe271df68325,B,M,20대,android,위험중립형,organic,2024-08-31,32,True
USR_58184b32626a,B,F,40대,ios,적극투자형,ad,2024-08-25,131,True
USR_698115303809,B,M,40대,android,위험중립형,ad,2024-04-30,83,True
